number,target_id,target_title,source_id,source_title
1,10161,No.6,1314,DT Eightron
1,4981,Casshern Sins,1314,DT Eightron
2,589,Ginga Nagareboshi Gin,1537,Genshi Shounen Ryuu
1,5267,Gamba no Bouken,1537,Genshi Shounen Ryuu
1,2487,Kyouryuu Boukenki Jura Tripper,1537,Genshi Shounen Ryuu
3,218,Kidou Senkan Nadesico,48644,Gyakuten Sekai no Denchi Shoujo
1,48556,Takt Op. Destiny,48644,Gyakuten Sekai no Denchi Shoujo
1,18679,Kill la Kill,48644,Gyakuten Sekai no Denchi Shoujo
1,48466,Kyoukai Senki,48644,Gyakuten Sekai no Denchi Shoujo
1,15583,Date A Live,48644,Gyakuten Sekai no Denchi Shoujo
1,35849,Darling in the FranXX,48644,Gyakuten Sekai no Denchi Shoujo
1,35427,Animegataris,48644,Gyakuten Sekai no Denchi Shoujo
19,9041,IS: Infinite Stratos,31338,Hundred
5,30544,Gakusen Toshi Asterisk,31338,Hundred
3,25397,Absolute Duo,31338,Hundred
2,25157,Trinity Seven,31338,Hundred
2,27631,God Eater,31338,Hundred
2,32152,Closers: Side Blacklambs,31338,Hundred
2,15583,Date A Live,31338,Hundred
2,9367,Freezing,31338,Hundred
2,30749,Saijaku Muhai no Bahamut,31338,Hundred
1,30385,Valkyrie Drive: Mermaid,31338,Hundred
3,34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,33012,Island
1,101,Air,33012,Island
1,2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,33012,Island
1,32729,Orange,33012,Island
1,34338,Lost Song,33012,Island
1,38826,Tenki no Ko,33012,Island
1,1965,Sola,33012,Island
1,17729,Grisaia no Kajitsu,33012,Island
1,9253,Steins;Gate,33012,Island
1,19685,Kanojo ga Flag wo Oraretara,33012,Island
1,1212,Oban Star-Racers,5129,Jikuu Boukenki Zentrix
17,35790,Tate no Yuusha no Nariagari,40750,Kaifuku Jutsushi no Yarinaoshi
5,37349,Goblin Slayer,40750,Kaifuku Jutsushi no Yarinaoshi
3,39535,Mushoku Tensei: Isekai Ittara Honki Dasu,40750,Kaifuku Jutsushi no Yarinaoshi
3,36882,Arifureta Shokugyou de Sekai Saikyou,40750,Kaifuku Jutsushi no Yarinaoshi
2,1575,Code Geass: Hangyaku no Lelouch,40750,Kaifuku Jutsushi no Yarinaoshi
2,2476,School Days,40750,Kaifuku Jutsushi no Yarinaoshi
2,31240,Re:Zero kara Hajimeru Isekai Seikatsu,40750,Kaifuku Jutsushi no Yarinaoshi
2,40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",40750,Kaifuku Jutsushi no Yarinaoshi
2,22199,Akame ga Kill!,40750,Kaifuku Jutsushi no Yarinaoshi
1,46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,40750,Kaifuku Jutsushi no Yarinaoshi
1,13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,10202,Kamen Rider Den-O: Imagin Anime 3
1,87,Mobile Suit Gundam: Char's Counterattack,1262,Macross II: Lovers Again
4,1959,Wild 7,3448,Mad★Bull 34
2,1351,Angel Cop,3448,Mad★Bull 34
1,3064,Kizuoibito,3448,Mad★Bull 34
1,1760,Golgo 13,3448,Mad★Bull 34
1,38668,Dorohedoro,3448,Mad★Bull 34
1,1346,AD Police,3448,Mad★Bull 34
1,917,Riding Bean,3448,Mad★Bull 34
1,1151,Dominion,3448,Mad★Bull 34
1,16774,Inferno Cop,3448,Mad★Bull 34
1,1227,Shuten Douji,3448,Mad★Bull 34
1,1849,Haou Taikei Ryuu Knight: Adeu Legend,7601,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari
1,3065,Ozanari Dungeon: Kaze no Tou,7601,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari
1,2049,Kouryuu Densetsu Villgust,7601,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari
3,195,Onegai☆Teacher,470,Okusama wa Joshikousei (TV)
1,53,Ai Yori Aoshi,470,Okusama wa Joshikousei (TV)
1,509,I My Me! Strawberry Eggs,470,Okusama wa Joshikousei (TV)
1,12317,Upotte!!,470,Okusama wa Joshikousei (TV)
1,197,Rizelmine,470,Okusama wa Joshikousei (TV)
15,934,Higurashi no Naku Koro ni,7079,Ookamikakushi
6,11111,Another,7079,Ookamikakushi
3,6682,11eyes,7079,Ookamikakushi
2,7724,Shiki,7079,Ookamikakushi
2,2596,Shinreigari,7079,Ookamikakushi
1,13125,Shinsekai yori,7079,Ookamikakushi
1,4975,ChäoS;HEAd,7079,Ookamikakushi
1,1965,Sola,7079,Ookamikakushi
1,10490,Blood-C,7079,Ookamikakushi
1,4896,Umineko no Naku Koro ni,7079,Ookamikakushi
1,2559,Romeo no Aoi Sora,9866,Oshin
1,31233,Lu Shidai,31223,Phantasy Star Online 2 The Animation
1,28791,Gunslinger Stratos The Animation,31223,Phantasy Star Online 2 The Animation
1,23787,Hi☆sCoool! SeHa Girls,31223,Phantasy Star Online 2 The Animation
1,17265,Log Horizon,31223,Phantasy Star Online 2 The Animation
1,32936,Gin no Guardian,31223,Phantasy Star Online 2 The Animation
1,11757,Sword Art Online,31223,Phantasy Star Online 2 The Animation
1,31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,31223,Phantasy Star Online 2 The Animation
3,1824,Hadashi no Gen,7117,Pika Don
2,14283,Vividred Operation,980,Rikujou Bouei-tai Mao-chan
1,189,Love Hina,980,Rikujou Bouei-tai Mao-chan
1,1177,Alien 9,980,Rikujou Bouei-tai Mao-chan
1,35250,Urahara,980,Rikujou Bouei-tai Mao-chan
1,14131,Girls & Panzer,980,Rikujou Bouei-tai Mao-chan
11,23277,Saenai Heroine no Sodatekata,31914,Shoujo-tachi wa Kouya wo Mezasu
2,1210,NHK ni Youkoso!,31914,Shoujo-tachi wa Kouya wo Mezasu
2,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,31914,Shoujo-tachi wa Kouya wo Mezasu
2,13759,Sakura-sou no Pet na Kanojo,31914,Shoujo-tachi wa Kouya wo Mezasu
1,32555,Stella no Mahou,31914,Shoujo-tachi wa Kouya wo Mezasu
1,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,31914,Shoujo-tachi wa Kouya wo Mezasu
1,7674,Bakuman.,31914,Shoujo-tachi wa Kouya wo Mezasu
1,11433,Ano Natsu de Matteru,31914,Shoujo-tachi wa Kouya wo Mezasu
1,33743,Fuuka,31914,Shoujo-tachi wa Kouya wo Mezasu
1,20031,D-Frag!,31914,Shoujo-tachi wa Kouya wo Mezasu
2,160,"Ima, Soko ni Iru Boku",171,Strange Dawn
2,3701,Kaiba,171,Strange Dawn
1,31240,Re:Zero kara Hajimeru Isekai Seikatsu,171,Strange Dawn
1,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,171,Strange Dawn
1,930,Densetsu Kyojin Ideon,171,Strange Dawn
1,38985,Birthday Wonderland,171,Strange Dawn
1,11757,Sword Art Online,171,Strange Dawn
1,123,Fushigi Yuugi,171,Strange Dawn
1,32615,Youjo Senki,171,Strange Dawn
1,34599,Made in Abyss,171,Strange Dawn
5,8074,Highschool of the Dead,26443,Triage X
2,25183,Gangsta.,26443,Triage X
1,30385,Valkyrie Drive: Mermaid,26443,Triage X
1,22199,Akame ga Kill!,26443,Triage X
1,4618,RideBack,26443,Triage X
1,13601,Psycho-Pass,26443,Triage X
1,1455,Makai Tenshou,26443,Triage X
1,17729,Grisaia no Kajitsu,26443,Triage X
1,889,Black Lagoon,26443,Triage X
1,37221,Release the Spyce,26443,Triage X
1,31174,Osomatsu-san,38549,TV Yarou Nanaana
3,28391,Ao no Kanata no Four Rhythm,19151,Walkure Romanze
1,21033,Seikoku no Dragonar,19151,Walkure Romanze
1,6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,31994,Yami Shibai 3
1,35069,Sekai no Yami Zukan,31994,Yami Shibai 3
1,30524,Kagewani,31994,Yami Shibai 3
2,2476,School Days,3011,Yotsunoha
2,2129,True Tears,3011,Yotsunoha
1,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,3011,Yotsunoha
1,1218,Tonagura!,3011,Yotsunoha
1,2926,Myself; Yourself,3011,Yotsunoha
1,519,Mahoraba: Heartful days,12123,Yurumates 3D
1,31621,Ooyasan wa Shishunki!,12123,Yurumates 3D
1,66,Azumanga Daioh,2277,Mahou Yuugi 2D
1,511,Kidou Shinsengumi Moeyo Ken TV,2277,Mahou Yuugi 2D
1,2457,Majokko Tsukune-chan,2277,Mahou Yuugi 2D
1,379,Heppoko Jikken Animation Excel♥Saga,2277,Mahou Yuugi 2D
3,30795,Bakuon!!,31422,Minami Kamakura Koukou Joshi Jitenshabu
3,30652,Long Riders!,31422,Minami Kamakura Koukou Joshi Jitenshabu
2,18179,Yowamushi Pedal,31422,Minami Kamakura Koukou Joshi Jitenshabu
1,5680,K-On!,31422,Minami Kamakura Koukou Joshi Jitenshabu
1,39730,Houkago Teibou Nisshi,31422,Minami Kamakura Koukou Joshi Jitenshabu
1,13029,Arashi no Yoru ni: Himitsu no Tomodachi,9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na
1,43020,Yi Guan Xing Shen,41535,Natsu no Niwa
1,44407,Shinkai,41535,Natsu no Niwa
1,41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,36037,Senran Kagura Shinovi Master: Tokyo Youma-hen
1,11617,High School DxD,36037,Senran Kagura Shinovi Master: Tokyo Youma-hen
1,493,Armitage III: Poly-Matrix,1443,Sol Bianca
1,180,Vandread,1443,Sol Bianca
1,1079,Armitage III,1443,Sol Bianca
3,9041,IS: Infinite Stratos,14237,Busou Shinki
3,34427,Frame Arms Girl,14237,Busou Shinki
2,59,Chobits,14237,Busou Shinki
2,64,Rozen Maiden,14237,Busou Shinki
1,348,Binzume Yousei,14237,Busou Shinki
1,52,Kidou Tenshi Angelic Layer,14237,Busou Shinki
1,12317,Upotte!!,14237,Busou Shinki
1,30721,Hacka Doll The Animation,14237,Busou Shinki
1,9776,A-Channel,14237,Busou Shinki
1,5112,Akikan!,14237,Busou Shinki
1,3349,Kiddy GiRL-AND,1600,Galaxy Angel Rune
2,19319,Gundam Build Fighters,37245,Gundam Build Divers
1,38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,37245,Gundam Build Divers
1,24625,Gundam Build Fighters Try,37245,Gundam Build Divers
1,5630,Higashi no Eden,37438,Ingress the Animation
1,339,Serial Experiments Lain,37438,Ingress the Animation
1,38628,Hero Mask,37438,Ingress the Animation
1,31500,High School Fleet,37438,Ingress the Animation
4,1482,D.Gray-man,34565,Jikan no Shihaisha
1,5114,Fullmetal Alchemist: Brotherhood,34565,Jikan no Shihaisha
1,36144,Garo: Vanishing Line,34565,Jikan no Shihaisha
1,15613,Hakkenden: Touhou Hakken Ibun,34565,Jikan no Shihaisha
1,31478,Bungou Stray Dogs,34565,Jikan no Shihaisha
1,37601,Lord of Vermilion: Guren no Ou,34565,Jikan no Shihaisha
5,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,31804,Kuma Miko
2,22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,31804,Kuma Miko
2,20457,"Inari, Konkon, Koi Iroha.",31804,Kuma Miko
2,23251,Gugure! Kokkuri-san,31804,Kuma Miko
2,12815,Shirokuma Cafe,31804,Kuma Miko
2,34494,Sakura Quest,31804,Kuma Miko
1,32673,Udon no Kuni no Kiniro Kemari,31804,Kuma Miko
1,33948,Hinako Note,31804,Kuma Miko
1,17549,Non Non Biyori,31804,Kuma Miko
1,20431,Hoozuki no Reitetsu,31804,Kuma Miko
1,33455,Kakushigoto,17791,Kyoto Animation: Ikitaku Naru Omise-hen
1,3101,F-Zero: Falcon Densetsu,3571,Mach GoGoGo (1997)
1,1391,Future GPX Cyber Formula,3571,Mach GoGoGo (1997)
4,885,Tenshi no Tamago,3914,1001 Nights
1,5802,Fantascope: Tylostoma,3914,1001 Nights
1,4943,Yousei Florence,3914,1001 Nights
1,2891,Iblard Jikan,3914,1001 Nights
1,7818,Yousei Ou,3914,1001 Nights
1,11447,Yuureisen,3914,1001 Nights
1,5819,Tori no Uta,3914,1001 Nights
1,601,Nekojiru-sou,3914,1001 Nights
1,40148,22/7,38670,Actors: Songs Connection
1,18507,Free!,38670,Actors: Songs Connection
1,28761,00:08,21861,Airy Me
1,9056,Agitated Screams of Maggots,21861,Airy Me
1,31830,Lilac (Bombs Jun Togawa),21861,Airy Me
2,123,Fushigi Yuugi,2534,Angelique
1,942,Nishi no Yoki Majo: Astraea Testament,2534,Angelique
1,1642,Sugar Sugar Rune,2534,Angelique
1,247,Harukanaru Toki no Naka de: Hachiyou Shou,2534,Angelique
1,100,Shin Shirayuki-hime Densetsu Prétear,2534,Angelique
1,49205,Hong Huang,33704,AOTU Shijie
1,40221,Kami no Tou,33704,AOTU Shijie
1,39231,Qiang Shen Ji,33704,AOTU Shijie
7,1818,Claymore,32379,Berserk
2,19,Monster,32379,Berserk
2,31339,Drifters,32379,Berserk
2,37521,Vinland Saga,32379,Berserk
2,37349,Goblin Slayer,32379,Berserk
2,34572,Black Clover,32379,Berserk
2,1200,Gun-dou Musashi,32379,Berserk
1,22687,Terra Formars,32379,Berserk
1,12413,Jormungand,32379,Berserk
1,40750,Kaifuku Jutsushi no Yarinaoshi,32379,Berserk
2,29,Zipang,2881,Chinmoku no Kantai
1,31500,High School Fleet,2881,Chinmoku no Kantai
1,1096,Kidou Keisatsu Patlabor 2 the Movie,2881,Chinmoku no Kantai
1,1535,Death Note,2881,Chinmoku no Kantai
1,3974,Tetsuwan Birdy Decode,301,Cinderella Boy
1,1009,Battle Spirits: Ryuuko no Ken,301,Cinderella Boy
1,1425,Lupin III: Part II,301,Cinderella Boy
1,3614,Yakushiji Ryouko no Kaiki Jikenbo,301,Cinderella Boy
3,32827,B: The Beginning,38628,Hero Mask
2,23283,Zankyou no Terror,38628,Hero Mask
1,31580,Ajin,38628,Hero Mask
1,4879,Mouryou no Hako,38628,Hero Mask
1,7,Witch Hunter Robin,38628,Hero Mask
1,37438,Ingress the Animation,38628,Hero Mask
1,1145,Kaze no Youjinbou,38628,Hero Mask
1,23279,Gyakusatsu Kikan,38628,Hero Mask
1,467,Koukaku Kidoutai: Stand Alone Complex,38628,Hero Mask
1,13601,Psycho-Pass,38628,Hero Mask
1,2232,Funny Pets,34502,Inazma Delivery
1,876,Street Fighter II V,825,King of Fighters: Another Day
1,10702,Tekken: Blood Vengeance,825,King of Fighters: Another Day
2,1576,Bakumatsu Kikansetsu Irohanihoheto,2162,Koutetsu Sangokushi
1,970,Yokoyama Mitsuteru Sangokushi,2162,Koutetsu Sangokushi
1,143,Kannazuki no Miko,2162,Koutetsu Sangokushi
1,2904,Code Geass: Hangyaku no Lelouch R2,2162,Koutetsu Sangokushi
1,8086,Densetsu no Yuusha no Densetsu,2162,Koutetsu Sangokushi
1,1775,Jikuu Tenshou Nazca,2162,Koutetsu Sangokushi
1,5355,Sengoku Basara,2162,Koutetsu Sangokushi
1,86,Mobile Suit Gundam ZZ,48466,Kyoukai Senki
2,11705,Dragon Age: Blood Mage no Seisen,13239,Mass Effect: Paragon Lost
1,6867,Halo Legends,13239,Mass Effect: Paragon Lost
1,2002,Heroic Age,13239,Mass Effect: Paragon Lost
1,14629,Starship Troopers: Invasion,13239,Mass Effect: Paragon Lost
1,485,Damekko Doubutsu,2233,Ocha-ken: Chokotto Monogatari
1,36982,Micchiri Neko,2233,Ocha-ken: Chokotto Monogatari
1,1839,Jagainu-kun,2233,Ocha-ken: Chokotto Monogatari
1,1739,Shibawanko no Wa no Kokoro,2233,Ocha-ken: Chokotto Monogatari
1,3701,Kaiba,2233,Ocha-ken: Chokotto Monogatari
1,329,Planetes,1867,Oira Uchuu no Tankoufu
1,37914,Chikyuugai Shounen Shoujo,1867,Oira Uchuu no Tankoufu
2,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,41899,Ore dake Haireru Kakushi Dungeon
2,40783,"Shachou, Battle no Jikan Desu!",41899,Ore dake Haireru Kakushi Dungeon
2,35203,Isekai wa Smartphone to Tomo ni.,41899,Ore dake Haireru Kakushi Dungeon
1,30831,Kono Subarashii Sekai ni Shukufuku wo!,41899,Ore dake Haireru Kakushi Dungeon
1,36407,Kenja no Mago,41899,Ore dake Haireru Kakushi Dungeon
1,37430,Tensei shitara Slime Datta Ken,41899,Ore dake Haireru Kakushi Dungeon
1,35790,Tate no Yuusha no Nariagari,41899,Ore dake Haireru Kakushi Dungeon
1,40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,41899,Ore dake Haireru Kakushi Dungeon
1,46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,41899,Ore dake Haireru Kakushi Dungeon
1,11617,High School DxD,41899,Ore dake Haireru Kakushi Dungeon
1,37586,Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,29035,Robot Girls Z Plus
1,3579,Getter Robo,4574,Saikyou Robot Daiouja
1,19135,Kuroi Ame ni Utarete,12905,Tsuki ga Noboru made ni
2,8917,Mouretsu Pirates,2699,Uchuu Kaizoku Mito no Daibouken
1,20973,Sekai Seifuku: Bouryaku no Zvezda,2699,Uchuu Kaizoku Mito no Daibouken
1,1044,Taiyou no Ouji: Horus no Daibouken,3905,Wanpaku Ouji no Orochi Taiji
1,40834,Ousama Ranking,3905,Wanpaku Ouji no Orochi Taiji
1,1301,Ginga Tetsudou 999 (Movie),3905,Wanpaku Ouji no Orochi Taiji
1,9818,McDull: Boluo You Wang Zi,9817,McDull: Gushi
1,34346,Pig: Oka no Ue no Dam Keeper,9817,McDull: Gushi
3,5365,Tsumiki no Ie,16690,My Life
1,13629,Furiko,16690,My Life
1,7466,Hashire!,16690,My Life
1,5447,A-Girl,16690,My Life
1,8743,Memory (ONA),16690,My Life
1,32491,Kanojo to Kanojo no Neko: Everything Flows,16690,My Life
1,41783,Iwa Kakeru!: Sport Climbing Girls,44274,Puraore! Pride of Orange
2,20,Naruto,9806,Qin Shi Mingyue: Bai Bu Fei Jian
2,12031,Kingdom,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,5226,Souten Kouro,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,1735,Naruto: Shippuuden,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,35626,Yao Shen Ji,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,957,Saiunkoku Monogatari,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,136,Hunter x Hunter,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,918,Gintama,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,32094,Reikenzan: Hoshikuzu-tachi no Utage,9806,Qin Shi Mingyue: Bai Bu Fei Jian
1,856,Utawarerumono,9806,Qin Shi Mingyue: Bai Bu Fei Jian
12,8676,Amagami SS,33836,Seiren
3,16397,Photokano,33836,Seiren
2,34822,Tsuki ga Kirei,33836,Seiren
1,5150,Hatsukoi Limited.,33836,Seiren
2,15377,Hyakka Ryouran: Samurai Bride,15119,Senran Kagura
2,10213,Maji de Watashi ni Koi Shinasai!,15119,Senran Kagura
2,21511,Kantai Collection: KanColle,15119,Senran Kagura
1,10396,Ben-To,15119,Senran Kagura
1,37221,Release the Spyce,15119,Senran Kagura
1,5355,Sengoku Basara,15119,Senran Kagura
1,11757,Sword Art Online,15119,Senran Kagura
1,38328,Azur Lane,15119,Senran Kagura
1,17681,Zettai Bouei Leviathan,15119,Senran Kagura
1,229,Ninin ga Shinobuden,15119,Senran Kagura
1,40340,Karakuri Circus,31133,Shounen Sunday CM Gekijou: InuYasha-hen
1,582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,17211,Shouwa Ahozoushi Akanuke Ichiban!
1,2762,Igano Kabamaru,17211,Shouwa Ahozoushi Akanuke Ichiban!
2,21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,6979,Shukufuku no Campanella
1,1586,Aoi Umi no Tristia,6979,Shukufuku no Campanella
1,10155,Dog Days,6979,Shukufuku no Campanella
1,6702,Fairy Tail,6979,Shukufuku no Campanella
1,8557,Shinryaku! Ika Musume,6979,Shukufuku no Campanella
1,477,Aria the Animation,6979,Shukufuku no Campanella
1,12367,Shining Hearts: Shiawase no Pan,6979,Shukufuku no Campanella
1,1570,Happiness!,6979,Shukufuku no Campanella
1,1195,Zero no Tsukaima,6979,Shukufuku no Campanella
1,1543,Yoake Mae yori Ruriiro na: Crescent Love,6979,Shukufuku no Campanella
3,16157,Choujigen Game Neptune The Animation,17681,Zettai Bouei Leviathan
2,38062,Endro~!,17681,Zettai Bouei Leviathan
2,435,Magic Knight Rayearth,17681,Zettai Bouei Leviathan
1,8557,Shinryaku! Ika Musume,17681,Zettai Bouei Leviathan
1,15125,Teekyuu,17681,Zettai Bouei Leviathan
1,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,17681,Zettai Bouei Leviathan
1,2367,Moetan,17681,Zettai Bouei Leviathan
1,15795,Beast Saga,17681,Zettai Bouei Leviathan
1,14333,Tanken Driland,17681,Zettai Bouei Leviathan
1,37430,Tensei shitara Slime Datta Ken,17681,Zettai Bouei Leviathan
1,20033,Miss Monochrome The Animation,45961,Assault Lily: Fruits
1,33011,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,45961,Assault Lily: Fruits
2,1668,Bakuten Shoot Beyblade G Revolution,2789,B-Legend! Battle B-Daman
2,288,Bakuten Shoot Beyblade,2789,B-Legend! Battle B-Daman
1,1669,Bakuten Shoot Beyblade 2002,2789,B-Legend! Battle B-Daman
1,481,Yu☆Gi☆Oh! Duel Monsters,2789,B-Legend! Battle B-Daman
1,3972,Yu☆Gi☆Oh! 5D's,2789,B-Legend! Battle B-Daman
1,2705,Bakusou Kyoudai Let's & Go,2789,B-Legend! Battle B-Daman
1,1678,Cyborg 009: The Cyborg Soldier,31050,Cyborg 009 VS Devilman
1,2354,Devilman: Tanjou-hen,31050,Cyborg 009 VS Devilman
1,35120,Devilman: Crybaby,31050,Cyborg 009 VS Devilman
1,44942,Shuumatsu no Walküre,31050,Cyborg 009 VS Devilman
4,30240,Prison School,34403,Hajimete no Gal
3,34280,Gamers!,34403,Hajimete no Gal
3,40839,"Kanojo, Okarishimasu",34403,Hajimete no Gal
3,36793,3D Kanojo: Real Girl,34403,Hajimete no Gal
2,48736,Sono Bisque Doll wa Koi wo Suru,34403,Hajimete no Gal
2,18897,Nisekoi,34403,Hajimete no Gal
2,14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,34403,Hajimete no Gal
2,32013,Oshiete! Galko-chan,34403,Hajimete no Gal
1,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,34403,Hajimete no Gal
1,788,Eiken: Eikenbu yori Ai wo Komete,34403,Hajimete no Gal
1,943,Yume Tsukai,1193,Happy Seven: The TV Manga
1,2923,Shugo Chara!,1193,Happy Seven: The TV Manga
1,27727,Binan Koukou Chikyuu Boueibu LOVE!,1193,Happy Seven: The TV Manga
1,1688,Nanatsu-iro★Drops,1193,Happy Seven: The TV Manga
1,25519,Yuuki Yuuna wa Yuusha de Aru,1193,Happy Seven: The TV Manga
1,530,Bishoujo Senshi Sailor Moon,1193,Happy Seven: The TV Manga
1,20709,Sabage-bu!,1193,Happy Seven: The TV Manga
1,20431,Hoozuki no Reitetsu,33562,Heibai Wushang
1,29511,Ongaku Shoujo,4099,Appaga Piryohae
1,1535,Death Note,25457,Avengers Confidential: Black Widow to Punisher
1,15847,Iron Man: Rise of Technovore,25457,Avengers Confidential: Black Widow to Punisher
1,10087,Fate/Zero,25457,Avengers Confidential: Black Widow to Punisher
1,1575,Code Geass: Hangyaku no Lelouch,25457,Avengers Confidential: Black Widow to Punisher
8,21511,Kantai Collection: KanColle,38328,Azur Lane
2,40550,Assault Lily: Bouquet,38328,Azur Lane
2,14131,Girls & Panzer,38328,Azur Lane
1,31500,High School Fleet,38328,Azur Lane
1,46604,Dolls' Frontline,38328,Azur Lane
1,42307,Subarashiki Kono Sekai The Animation,38328,Azur Lane
1,32606,Onigiri,38328,Azur Lane
1,918,Gintama,38328,Azur Lane
1,38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,38328,Azur Lane
1,18893,Aoki Hagane no Arpeggio: Ars Nova,38328,Azur Lane
2,458,Buttobi!! CPU,1701,Boku no Marie
1,59,Chobits,1701,Boku no Marie
1,201,Video Girl Ai,1701,Boku no Marie
1,38291,Bobunemimimmi Specials,48377,Cotton Candy Ei-Ei-Oh!
1,13843,Wild Adapter,5883,Examurai Sengoku
3,9756,Mahou Shoujo Madoka★Magica,33047,Fate/Extra: Last Encore
2,35838,Shoujo Shuumatsu Ryokou,33047,Fate/Extra: Last Encore
2,5081,Bakemonogatari,33047,Fate/Extra: Last Encore
1,48556,Takt Op. Destiny,33047,Fate/Extra: Last Encore
1,1048,The SoulTaker: Tamashii-gari,33047,Fate/Extra: Last Encore
1,339,Serial Experiments Lain,33047,Fate/Extra: Last Encore
1,11285,Black★Rock Shooter (TV),33047,Fate/Extra: Last Encore
1,35994,Satsuriku no Tenshi,33047,Fate/Extra: Last Encore
1,17074,Monogatari Series: Second Season,33047,Fate/Extra: Last Encore
1,10793,Guilty Crown,33047,Fate/Extra: Last Encore
2,67,Basilisk: Kouga Ninpou Chou,4854,Fuuma no Kojirou: Yasha-hen
1,9691,Kyomu Senshi Miroku,4854,Fuuma no Kojirou: Yasha-hen
1,2903,Sakigake!! Otokojuku,4854,Fuuma no Kojirou: Yasha-hen
1,1254,Saint Seiya,4854,Fuuma no Kojirou: Yasha-hen
1,12795,Yajikita Gakuen Douchuuki,4854,Fuuma no Kojirou: Yasha-hen
1,650,Gunsmith Cats,1158,Geobreeders: File-X Chibi Neko Dakkan
1,1180,Hyper Police,1158,Geobreeders: File-X Chibi Neko Dakkan
1,229,Ninin ga Shinobuden,1865,Getsumen To Heiki Mina
1,615,Nurse Witch Komugi-chan Magikarte,1865,Getsumen To Heiki Mina
1,8115,Uchuu Show e Youkoso,7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars
1,9379,Denpa Onna to Seishun Otoko,7596,Haiyoru! Nyaruani
1,36906,Jashin-chan Dropkick,7596,Haiyoru! Nyaruani
1,20931,Oneechan ga Kita,7596,Haiyoru! Nyaruani
1,5909,Seitokai no Ichizon,7596,Haiyoru! Nyaruani
1,35510,Seizei Ganbare! Mahou Shoujo Kurumi,7596,Haiyoru! Nyaruani
2,32697,Ozmafia!!,34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai
2,2302,Mobile Suit SD Gundam Mk I,3100,Kamen Rider SD Kaiki?! Kumo Otoko
2,3923,Kamen Rider Den-O: Imagin Anime,3100,Kamen Rider SD Kaiki?! Kumo Otoko
1,598,Jinzou Ningen Kikaider The Animation,3100,Kamen Rider SD Kaiki?! Kumo Otoko
1,11695,Ultraman Graffiti,3100,Kamen Rider SD Kaiki?! Kumo Otoko
1,1059,Mutant Turtles: Choujin Densetsu-hen,3100,Kamen Rider SD Kaiki?! Kumo Otoko
1,2692,CB Chara Go Nagai World,3100,Kamen Rider SD Kaiki?! Kumo Otoko
1,19365,Samurai Flamenco,3100,Kamen Rider SD Kaiki?! Kumo Otoko
1,3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,3100,Kamen Rider SD Kaiki?! Kumo Otoko
1,31116,Momotaros no Natsuyasumi,3100,Kamen Rider SD Kaiki?! Kumo Otoko
